FSSAI_Chemical_Score,Quality_Score_0_100,Peroxidase_Activity,ENose_Sensor_S02,Formalin_Test,ENose_Sensor_S01,Formaldehyde_ppm,FFA_Linoleic_C18_2_pct,Adulteration_Index,Adulterated
97.07,95.36,1,0.2105,0,0.2427,0.0159,1.739,0.0169,0
99.23,90.78,1,0.2492,0,0.2493,0.0443,3.8685,0.0151,0
99.43,93.65,1,0.2124,0,0.2475,0.0133,3.8189,0.0,0
97.64,91.1,1,0.2667,0,0.2397,0.0036,2.4925,0.0255,0
100.0,95.62,1,0.2429,0,0.2654,0.029,3.1326,0.0,0
98.35,92.03,1,0.232,0,0.2335,0.0333,1.8906,0.0346,0
100.0,96.12,1,0.241,0,0.2566,0.0148,1.5355,0.015,0
99.68,89.03,1,0.2714,0,0.2689,0.0085,3.9803,0.0458,0
100.0,93.3,1,0.2121,0,0.2044,0.0048,3.9104,0.038,0
100.0,95.92,1,0.2887,0,0.2201,0.022,2.4412,0.0122,0
100.0,92.62,1,0.2748,0,0.2839,0.0204,2.8632,0.0,0
100.0,90.0,1,0.2453,0,0.2,0.0143,1.7887,0.0215,0
99.35,88.4,1,0.2719,0,0.2144,0.011,2.4362,0.0,0
98.37,91.34,1,0.2542,0,0.2271,0.002,3.2793,0.0,0
100.0,87.33,1,0.2868,0,0.2488,0.0344,1.8075,0.0007,0
97.32,90.66,1,0.2372,0,0.2915,0.0195,2.8597,0.0066,0
98.2,95.36,1,0.2912,0,0.2526,0.0108,3.771,0.0477,0
100.0,95.31,1,0.2311,0,0.2715,0.0258,3.4661,0.0,0
98.09,96.32,1,0.2426,0,0.2986,0.044,1.982,0.0322,0
98.68,100.0,1,0.2789,0,0.2604,0.0116,2.3019,0.0,0
98.96,97.77,1,0.2662,0,0.2344,0.0307,3.2871,0.0,0
100.0,96.73,1,0.2305,0,0.2749,0.0459,2.2846,0.009,0
98.98,93.99,1,0.2379,0,0.2419,0.0191,2.6822,0.0,0
99.0,95.19,1,0.2046,0,0.2712,0.0474,2.3869,0.0095,0
97.49,90.51,1,0.2017,0,0.2555,0.0006,2.7454,0.0,0
98.85,91.14,1,0.2478,0,0.2718,0.0059,2.0601,0.0,0
100.0,86.18,1,0.2566,0,0.266,0.0267,3.6391,0.0,0
98.92,93.78,1,0.2406,0,0.2991,0.0249,3.621,0.0,0
100.0,98.0,1,0.2728,0,0.2968,0.0491,2.3654,0.0,0
48.17,55.28,1,0.2082,0,0.2361,0.0071,1.7887,0.5663,1
100.0,92.54,1,0.23,0,0.2515,0.0495,2.9094,0.0,0
98.04,90.94,1,0.2853,0,0.2752,0.0426,3.1245,0.0436,0
100.0,96.68,1,0.2942,0,0.2813,0.0111,1.7218,0.045,0
100.0,94.1,1,0.2159,0,0.211,0.0184,2.1035,0.0172,0
98.84,97.79,1,0.2478,0,0.2706,0.006,3.7118,0.0246,0
98.85,91.79,1,0.221,0,0.2719,0.0454,3.6727,0.0298,0
97.62,94.3,1,0.2305,0,0.2092,0.0193,1.9758,0.0328,0
100.0,90.62,1,0.2437,0,0.2568,0.0019,1.56,0.0081,0
56.72,61.42,1,0.2319,0,0.2783,0.0289,1.5674,0.6281,1
100.0,97.89,1,0.2631,0,0.2532,0.0129,3.959,0.0229,0
99.31,92.52,1,0.2787,0,0.2898,0.0192,3.3135,0.0,0
100.0,94.96,1,0.216,0,0.2856,0.0235,1.8641,0.0442,0
99.06,97.67,1,0.2071,0,0.2476,0.0038,1.5066,0.0,0
100.0,93.14,1,0.2762,0,0.2465,0.0245,3.1277,0.0375,0
97.63,92.54,1,0.2221,0,0.2122,0.0144,3.7182,0.0106,0
99.71,92.86,1,0.2035,0,0.2314,0.0356,1.6798,0.0,0
100.0,95.52,1,0.2439,0,0.2288,0.0128,3.4627,0.0306,0
98.7,95.57,1,0.2383,0,0.297,0.0472,2.3271,0.0,0
100.0,95.53,1,0.2643,0,0.231,0.0371,2.2291,0.0,0
98.6,87.22,1,0.2261,0,0.2282,0.006,1.6512,0.0035,0
97.03,93.03,1,0.2774,0,0.2417,0.007,2.3398,0.0034,0
100.0,97.79,1,0.2711,0,0.2122,0.018,3.9514,0.0403,0
99.86,92.55,1,0.2456,0,0.2413,0.0014,3.9156,0.0,0
100.0,93.54,1,0.204,0,0.2185,0.0024,2.6414,0.0279,0
100.0,98.53,1,0.2316,0,0.2199,0.0359,3.3522,0.0323,0
100.0,100.0,1,0.2813,0,0.2769,0.0164,3.8838,0.0,0
100.0,82.47,1,0.2389,0,0.2269,0.0102,3.4299,0.0001,0
100.0,87.58,1,0.2756,0,0.2825,0.0184,2.9569,0.0,0
100.0,92.25,1,0.2693,0,0.2775,0.0491,2.622,0.0502,0
100.0,98.75,1,0.2652,0,0.2906,0.0451,2.3426,0.0,0
98.12,93.75,1,0.2708,0,0.2494,0.0127,2.0162,0.0,0
100.0,99.44,1,0.2756,0,0.289,0.0038,3.8784,0.0,0
63.42,61.41,1,0.2616,0,0.2338,0.0164,2.5783,0.5948,1
100.0,88.92,1,0.2822,0,0.2794,0.0004,3.9604,0.0,0
99.73,93.99,1,0.2831,0,0.281,0.0111,3.4483,0.0,0
74.63,49.24,1,0.2973,0,0.2653,0.0312,45.8771,0.6076,1
98.15,91.58,1,0.2345,0,0.2265,0.0045,3.7652,0.0155,0
98.82,94.73,1,0.2257,0,0.2977,0.0086,3.7409,0.0,0
99.57,94.87,1,0.2338,0,0.2536,0.0216,3.8039,0.0407,0
100.0,95.85,1,0.2102,0,0.2592,0.0358,3.3643,0.0,0
100.0,93.89,1,0.2753,0,0.2853,0.0264,3.6678,0.0,0
97.44,89.39,1,0.2342,0,0.2457,0.0367,3.3823,0.0395,0
100.0,94.01,1,0.2421,0,0.297,0.0046,1.9307,0.0328,0
99.26,95.36,1,0.2324,0,0.2884,0.0081,3.4241,0.0346,0
100.0,85.64,1,0.2368,0,0.2795,0.0445,3.776,0.0,0
97.7,97.38,1,0.2376,0,0.2035,0.048,1.5199,0.0,0
100.0,94.04,1,0.2161,0,0.265,0.041,1.8474,0.0,0
98.64,93.82,1,0.2571,0,0.2366,0.036,3.3414,0.0,0
100.0,92.78,1,0.2869,0,0.2257,0.0026,1.9066,0.0291,0
98.51,93.9,1,0.2545,0,0.2521,0.0499,1.6555,0.0,0
97.77,96.44,1,0.2921,0,0.2442,0.0105,1.7208,0.0168,0
99.83,85.51,1,0.2377,0,0.2298,0.0206,3.1082,0.0,0
100.0,95.02,1,0.2059,0,0.2327,0.0314,2.9933,0.0,0
99.22,96.06,1,0.2181,0,0.2177,0.0271,3.6084,0.0295,0
98.06,95.18,1,0.2001,0,0.2619,0.0495,2.276,0.0,0
99.92,91.56,1,0.2277,0,0.2283,0.0296,3.3658,0.0422,0
100.0,96.16,1,0.2781,0,0.2116,0.0111,2.0095,0.0179,0
98.76,88.53,1,0.2864,0,0.2344,0.0282,2.6789,0.0467,0
97.85,91.56,1,0.2082,0,0.2678,0.0163,2.9447,0.0177,0
100.0,86.14,1,0.2891,0,0.2485,0.0333,1.8346,0.0,0
100.0,97.26,1,0.2428,0,0.2068,0.002,3.5288,0.0084,0
100.0,95.62,1,0.2685,0,0.2409,0.0138,3.9745,0.0,0
97.29,93.17,1,0.264,0,0.2233,0.0274,3.7587,0.0083,0
97.57,94.67,1,0.2414,0,0.251,0.0388,3.2921,0.0337,0
99.19,93.01,1,0.2276,0,0.2683,0.0417,1.8285,0.0336,0
99.63,93.71,1,0.2085,0,0.2492,0.0457,3.7891,0.0245,0
97.53,91.14,1,0.2756,0,0.2727,0.0189,1.5991,0.0,0
100.0,87.47,1,0.2503,0,0.2097,0.0294,2.603,0.0184,0
97.19,93.19,1,0.229,0,0.2618,0.0293,2.0309,0.0274,0
100.0,94.2,1,0.2479,0,0.2914,0.045,3.9025,0.0074,0
100.0,95.23,1,0.2971,0,0.2577,0.0423,2.7637,0.0,0
98.3,95.95,1,0.2763,0,0.2888,0.0212,2.1931,0.0,0
97.07,86.39,1,0.2014,0,0.2029,0.0298,1.7509,0.0,0
99.69,93.67,1,0.2317,0,0.2494,0.0458,2.4714,0.0007,0
100.0,94.49,1,0.2809,0,0.2996,0.05,3.1298,0.046,0
100.0,85.99,1,0.2447,0,0.2532,0.0369,3.376,0.0,0
98.83,93.04,1,0.288,0,0.2956,0.0034,3.7582,0.0009,0
98.83,89.63,1,0.2365,0,0.2842,0.0446,3.902,0.0499,0
100.0,86.25,1,0.2356,0,0.2869,0.0239,1.9032,0.0066,0
97.47,91.6,1,0.2669,0,0.2278,0.0175,2.0091,0.0029,0
100.0,88.85,1,0.213,0,0.2936,0.0145,3.716,0.0,0
100.0,92.92,1,0.2859,0,0.2566,0.0402,3.0304,0.0,0
100.0,89.87,1,0.235,0,0.2851,0.0449,2.3921,0.0,0
100.0,88.42,1,0.2079,0,0.2688,0.0343,2.1921,0.0,0
100.0,86.0,1,0.291,0,0.2817,0.003,1.9884,0.0162,0
97.53,94.57,1,0.2339,0,0.2322,0.0493,3.1883,0.018,0
100.0,91.18,1,0.2138,0,0.2404,0.0279,2.0949,0.0234,0
97.64,97.77,1,0.2292,0,0.2933,0.0414,3.3559,0.0,0
77.88,64.24,1,0.277,0,0.2155,0.0361,2.4895,0.6308,1
97.74,87.83,1,0.201,0,0.2842,0.0168,3.904,0.0367,0
98.88,86.11,1,0.2193,0,0.2191,0.0459,2.6642,0.0,0
100.0,90.35,1,0.2436,0,0.203,0.0152,3.8543,0.0378,0
100.0,98.84,1,0.2714,0,0.2739,0.049,2.2762,0.012,0
99.88,87.55,1,0.2249,0,0.2336,0.0492,2.0609,0.0,0
99.64,87.85,1,0.2876,0,0.2777,0.0022,3.6495,0.0331,0
100.0,96.89,1,0.2367,0,0.282,0.0065,2.0937,0.0,0
98.98,86.25,1,0.2875,0,0.2249,0.0117,1.9506,0.0477,0
98.73,90.28,1,0.2334,0,0.2143,0.0185,2.4266,0.0012,0
100.0,94.71,1,0.2889,0,0.211,0.0327,2.2997,0.0054,0
97.75,96.97,1,0.2922,0,0.2838,0.0183,2.8519,0.0146,0
100.0,94.23,1,0.2854,0,0.2329,0.0469,2.4326,0.0,0
100.0,90.77,1,0.2007,0,0.2711,0.0238,3.1092,0.0,0
99.75,95.33,1,0.2403,0,0.2764,0.0279,3.7095,0.0009,0
100.0,92.73,1,0.2859,0,0.2138,0.0313,2.344,0.0,0
100.0,89.94,1,0.2739,0,0.2354,0.0213,1.789,0.0,0
97.58,92.61,1,0.2985,0,0.2931,0.0317,1.8954,0.0,0
97.03,100.0,1,0.2569,0,0.2914,0.0045,1.5239,0.0093,0
98.38,96.39,1,0.2685,0,0.2757,0.0251,1.7591,0.0,0
100.0,93.34,1,0.2586,0,0.2726,0.0165,3.45,0.0073,0
97.82,78.05,1,0.2988,0,0.2867,0.0101,3.7084,0.0,0
97.03,96.56,1,0.2995,0,0.2066,0.0019,3.0462,0.0246,0
99.35,95.72,1,0.254,0,0.2514,0.039,3.2112,0.003,0
100.0,93.9,1,0.2792,0,0.2016,0.0061,2.8737,0.0,0
100.0,94.64,1,0.201,0,0.2191,0.0085,3.7573,0.0141,0
99.77,91.3,1,0.2452,0,0.2503,0.0084,2.6613,0.0145,0
99.31,94.16,1,0.2491,0,0.2335,0.049,2.313,0.0003,0
99.35,97.54,1,0.2652,0,0.205,0.0127,1.6849,0.0099,0
99.69,92.56,1,0.2871,0,0.2611,0.0093,3.2086,0.0,0
98.87,98.91,1,0.2468,0,0.2188,0.0485,3.6628,0.0298,0
98.98,93.22,1,0.2967,0,0.2538,0.0314,2.7589,0.0,0
100.0,92.08,1,0.2431,0,0.2511,0.0341,3.8753,0.0,0
98.4,95.44,1,0.2282,0,0.2931,0.0407,2.5432,0.0,0
99.02,94.83,1,0.2343,0,0.2874,0.0273,2.491,0.0,0
97.47,87.27,1,0.267,0,0.245,0.0271,1.6664,0.0353,0
100.0,93.09,1,0.2046,0,0.2637,0.0499,2.6551,0.0312,0
98.35,92.38,1,0.2194,0,0.2017,0.0345,2.2837,0.027,0
100.0,88.97,1,0.2455,0,0.2666,0.0356,2.5226,0.0251,0
99.85,91.05,1,0.2555,0,0.2781,0.0044,1.6781,0.0443,0
100.0,94.46,1,0.2583,0,0.2259,0.0057,2.6947,0.0289,0
100.0,94.7,1,0.2928,0,0.248,0.0254,3.7486,0.0442,0
97.86,87.2,1,0.2029,0,0.2155,0.0364,2.2497,0.0,0
100.0,94.56,1,0.2009,0,0.2743,0.0377,3.2539,0.0471,0
97.95,91.06,1,0.2644,0,0.2595,0.0392,2.803,0.0,0
99.91,95.76,1,0.2977,0,0.2735,0.0356,1.5198,0.0,0
99.04,86.88,1,0.2889,0,0.2746,0.0059,1.9265,0.0143,0
97.5,91.36,1,0.2396,0,0.2079,0.0417,1.6479,0.0303,0
97.84,90.15,1,0.2777,0,0.2847,0.0383,1.6395,0.0212,0
97.32,90.21,1,0.2925,0,0.2775,0.0187,1.7102,0.0,0
98.33,85.56,1,0.2658,0,0.2271,0.0204,1.793,0.0275,0
100.0,88.64,1,0.2164,0,0.2484,0.0277,1.8989,0.0,0
100.0,88.28,1,0.2741,0,0.2021,0.0496,2.7528,0.0289,0
100.0,93.17,1,0.2123,0,0.297,0.0372,3.2495,0.0221,0
98.0,91.81,1,0.2831,0,0.2403,0.0419,2.0985,0.0136,0
97.56,90.84,1,0.2216,0,0.2944,0.0103,2.5286,0.0,0
100.0,96.3,1,0.2416,0,0.2872,0.0253,3.6551,0.0,0
100.0,90.55,1,0.2157,0,0.2602,0.0281,2.8205,0.0224,0
99.84,93.15,1,0.2595,0,0.261,0.0022,3.8707,0.0236,0
100.0,88.18,1,0.2496,0,0.2862,0.0056,1.5098,0.0,0
98.83,96.87,1,0.2388,0,0.2963,0.0107,1.8626,0.0164,0
100.0,91.89,1,0.2961,0,0.2772,0.0442,3.1002,0.0413,0
99.84,89.24,1,0.2157,0,0.2526,0.0388,2.4733,0.0183,0
100.0,98.27,1,0.2762,0,0.2485,0.0243,1.8758,0.0,0
98.25,94.49,1,0.2617,0,0.2202,0.0392,2.4293,0.0204,0
97.6,87.65,1,0.2808,0,0.2322,0.0261,2.0452,0.0,0
97.15,86.02,1,0.2619,0,0.2925,0.0461,1.7296,0.0275,0
100.0,95.05,1,0.2907,0,0.2387,0.0143,1.6727,0.0,0
100.0,91.45,1,0.226,0,0.2467,0.0059,1.5495,0.0196,0
100.0,92.55,1,0.2958,0,0.2105,0.0025,3.6066,0.0,0
97.75,87.94,1,0.2195,0,0.2549,0.0219,3.4148,0.0,0
99.03,86.73,1,0.2986,0,0.2403,0.0153,3.8146,0.0,0
99.64,91.94,1,0.2738,0,0.2365,0.0484,2.9095,0.0,0
100.0,93.41,1,0.2874,0,0.2848,0.0441,3.9619,0.0481,0
97.23,99.92,1,0.271,0,0.209,0.0215,2.1417,0.0,0
97.47,97.98,1,0.2465,0,0.2057,0.0008,1.9719,0.0205,0
100.0,90.2,1,0.2059,0,0.2364,0.0047,1.6471,0.0245,0
98.66,97.52,1,0.204,0,0.2215,0.0108,2.0055,0.0,0
97.16,90.74,1,0.2979,0,0.2429,0.0196,1.9053,0.0,0
58.72,46.44,1,0.277,0,0.2919,0.0401,50.3601,0.6427,1
97.41,94.51,1,0.2917,0,0.257,0.0426,2.3208,0.0,0
99.65,96.94,1,0.2327,0,0.2319,0.05,2.6541,0.0097,0
99.84,95.75,1,0.2082,0,0.2467,0.0266,2.5691,0.0213,0
100.0,91.54,1,0.2885,0,0.2279,0.0474,3.6548,0.0,0
97.62,94.87,1,0.217,0,0.2096,0.0327,3.2895,0.0325,0
100.0,96.68,1,0.2182,0,0.2316,0.0239,3.05,0.0,0
100.0,95.68,1,0.2951,0,0.265,0.0068,3.7507,0.022,0
100.0,91.39,1,0.2133,0,0.2165,0.0458,3.0513,0.0382,0
100.0,95.12,1,0.282,0,0.2712,0.0447,2.7479,0.0319,0
100.0,99.61,1,0.2041,0,0.2994,0.044,3.1808,0.0,0
100.0,92.7,1,0.2645,0,0.2512,0.0482,3.4367,0.0,0
100.0,92.74,1,0.2196,0,0.2886,0.041,3.48,0.0056,0
98.86,88.2,1,0.2107,0,0.2821,0.0003,3.9537,0.0,0
99.31,92.24,1,0.2864,0,0.2856,0.0358,2.3116,0.0467,0
99.76,95.25,1,0.2058,0,0.2609,0.0208,3.2423,0.0203,0
99.51,90.79,1,0.2771,0,0.2753,0.0472,2.2176,0.0,0
53.67,71.1,1,0.2406,0,0.223,0.0392,2.8107,0.5624,1
99.39,94.27,1,0.2202,0,0.2471,0.0402,2.6819,0.0,0
100.0,89.96,1,0.2667,0,0.2526,0.0054,3.2304,0.0,0
100.0,91.8,1,0.2397,0,0.2223,0.0232,2.2778,0.0407,0
100.0,96.34,1,0.2776,0,0.2934,0.0228,1.7105,0.0076,0
100.0,98.93,1,0.2581,0,0.2179,0.0247,2.3266,0.0,0
99.04,95.13,1,0.2624,0,0.2786,0.0398,3.2204,0.032,0
99.75,88.74,1,0.2009,0,0.24,0.011,1.9852,0.0,0
100.0,86.92,1,0.2744,0,0.2013,0.009,2.4988,0.0089,0
99.83,93.05,1,0.2025,0,0.2667,0.0429,3.4708,0.0474,0
99.47,92.93,1,0.2396,0,0.2035,0.0417,3.7668,0.0005,0
98.73,93.88,1,0.2973,0,0.2855,0.0333,3.0375,0.0,0
56.87,67.21,0,0.2613,0,0.2087,0.0031,3.8554,0.7245,1
97.76,90.07,1,0.2755,0,0.2699,0.036,1.9485,0.0,0
100.0,86.59,1,0.2015,0,0.2671,0.0054,3.9363,0.0051,0
100.0,94.74,1,0.2245,0,0.2224,0.0198,3.3332,0.0,0
100.0,90.61,1,0.2159,0,0.2311,0.042,1.8565,0.0,0
99.26,93.46,1,0.2673,0,0.271,0.0015,3.5737,0.0,0
97.38,92.46,1,0.2309,0,0.2947,0.0317,2.3875,0.0,0
100.0,91.17,1,0.2878,0,0.2836,0.0276,2.7208,0.0,0
100.0,89.84,1,0.2855,0,0.2654,0.0188,3.6808,0.0,0
99.65,98.44,1,0.2071,0,0.2482,0.0107,2.2916,0.0477,0
99.5,94.68,1,0.2626,0,0.2808,0.0083,2.8107,0.0445,0
98.8,96.5,1,0.2359,0,0.2698,0.042,3.7602,0.0319,0
99.79,94.12,1,0.2355,0,0.205,0.0055,3.3301,0.0368,0
98.68,91.44,1,0.2185,0,0.2674,0.0483,3.2833,0.0213,0
100.0,94.48,1,0.2293,0,0.2203,0.0098,1.592,0.0,0
97.42,90.48,1,0.2481,0,0.2108,0.0361,1.7809,0.0,0
100.0,92.27,1,0.2849,0,0.2459,0.0279,3.3671,0.0372,0
100.0,90.57,1,0.2445,0,0.2155,0.0187,3.7741,0.0213,0
99.46,90.53,1,0.2833,0,0.2897,0.0457,3.7441,0.0157,0
100.0,89.92,1,0.2067,0,0.2308,0.0017,1.9787,0.0115,0
97.43,94.35,1,0.2919,0,0.2586,0.0384,2.8697,0.0123,0
31.46,67.35,1,0.2722,0,0.2858,0.037,2.3239,0.7329,1
97.83,97.2,1,0.2475,0,0.2992,0.0418,2.761,0.0,0
100.0,87.9,1,0.2401,0,0.2827,0.0446,2.473,0.0,0
100.0,94.45,1,0.2947,0,0.2837,0.0229,3.7095,0.0,0
99.67,92.58,1,0.2855,0,0.2715,0.0338,2.955,0.0189,0
100.0,98.31,1,0.2454,0,0.223,0.0288,1.66,0.0051,0
100.0,91.14,1,0.2468,0,0.2485,0.0296,3.6825,0.0294,0
100.0,99.29,1,0.2602,0,0.2847,0.0012,2.3401,0.0495,0
100.0,94.29,1,0.298,0,0.2547,0.0481,2.732,0.0,0
97.04,97.9,1,0.2307,0,0.2001,0.0081,1.5648,0.0376,0
97.29,93.91,1,0.2979,0,0.2901,0.0207,2.0278,0.0269,0
99.05,90.84,1,0.2238,0,0.21,0.035,1.7383,0.0134,0
100.0,92.59,1,0.2459,0,0.2273,0.0107,3.6329,0.0184,0
98.05,91.28,1,0.2103,0,0.2817,0.0058,3.421,0.0,0
98.9,94.02,1,0.2351,0,0.2897,0.0448,2.3649,0.0262,0
100.0,92.88,1,0.2993,0,0.2715,0.029,2.3645,0.0427,0
97.88,97.44,1,0.2436,0,0.2954,0.0067,2.162,0.0271,0
97.44,93.43,1,0.2855,0,0.2068,0.0437,1.5034,0.0,0
100.0,90.65,1,0.2284,0,0.2402,0.0094,2.3345,0.0,0
59.97,60.45,1,0.2876,0,0.2307,0.0329,3.0589,0.5778,1
99.11,96.74,1,0.2533,0,0.2182,0.0428,2.9146,0.0,0
100.0,90.01,1,0.2445,0,0.2108,0.031,3.759,0.0,0
98.87,91.82,1,0.2319,0,0.2867,0.0003,2.0021,0.0011,0
100.0,94.05,1,0.2379,0,0.2851,0.0325,2.1428,0.0,0
98.7,94.01,1,0.276,0,0.211,0.0284,1.5701,0.0,0
100.0,93.1,1,0.2854,0,0.2907,0.0264,3.629,0.0,0
100.0,88.49,1,0.2595,0,0.2473,0.0153,2.6203,0.0205,0
100.0,95.13,1,0.2722,0,0.2958,0.0313,2.6507,0.0112,0
100.0,91.77,1,0.2875,0,0.2939,0.0008,2.7487,0.0,0
98.35,94.22,1,0.2279,0,0.2496,0.0259,3.9667,0.0427,0
100.0,98.6,1,0.2774,0,0.2217,0.0164,1.8208,0.0,0
97.66,96.02,1,0.2508,0,0.2489,0.0024,3.5634,0.0,0
97.36,91.19,1,0.2286,0,0.2501,0.0131,1.7244,0.0,0
98.75,86.17,1,0.2839,0,0.2143,0.0418,3.9796,0.0271,0
100.0,97.37,1,0.2119,0,0.2509,0.0129,2.818,0.0048,0
98.43,95.25,1,0.247,0,0.2039,0.0236,2.146,0.0038,0
97.64,96.62,1,0.2025,0,0.2552,0.0283,2.0865,0.0288,0
99.99,94.74,1,0.2167,0,0.222,0.0144,3.5563,0.0,0
100.0,85.6,1,0.2076,0,0.2482,0.0272,2.6932,0.0,0
100.0,93.09,1,0.2645,0,0.2281,0.0478,1.7819,0.0227,0
100.0,96.14,1,0.2442,0,0.2241,0.0092,2.5749,0.0,0
98.11,96.45,1,0.2443,0,0.2077,0.0446,2.9854,0.0,0
100.0,95.88,1,0.2286,0,0.2539,0.0281,2.7982,0.0,0
100.0,94.13,1,0.2573,0,0.2337,0.039,3.8794,0.0237,0
100.0,94.93,1,0.2449,0,0.2947,0.03,2.8849,0.0,0
97.65,95.69,1,0.2721,0,0.2333,0.0153,2.5152,0.0458,0
98.22,92.73,1,0.2428,0,0.2536,0.0287,3.5656,0.0006,0
98.17,91.96,1,0.2462,0,0.2518,0.0213,3.5061,0.0,0
97.43,95.49,1,0.2781,0,0.282,0.0297,2.673,0.0,0
69.18,58.03,1,0.27,0,0.2431,0.0283,2.0491,0.568,1
100.0,93.17,1,0.277,0,0.2605,0.0339,1.8502,0.0212,0
99.94,92.31,1,0.238,0,0.2486,0.0363,1.5982,0.0,0
100.0,91.56,1,0.291,0,0.2233,0.0274,2.0009,0.0,0
61.83,56.41,1,0.2764,0,0.2126,0.0405,2.2914,0.5752,1
97.22,92.68,1,0.2534,0,0.2428,0.0343,2.351,0.0,0
99.8,85.7,1,0.2645,0,0.2683,0.0127,3.3277,0.0228,0
100.0,92.26,1,0.2032,0,0.2442,0.0469,3.1942,0.05,0
100.0,97.15,1,0.2179,0,0.2558,0.0036,2.4855,0.0187,0
100.0,95.77,1,0.2386,0,0.2825,0.0317,1.7808,0.0,0
100.0,90.71,1,0.2068,0,0.2083,0.0306,2.1002,0.0,0
100.0,86.38,1,0.2838,0,0.2412,0.0222,3.2103,0.0,0
99.72,93.57,1,0.2356,0,0.2351,0.0239,2.9643,0.0,0
100.0,92.42,1,0.2529,0,0.288,0.0389,3.1776,0.0,0
100.0,96.24,1,0.233,0,0.21,0.0361,2.41,0.0375,0
98.78,92.31,1,0.2657,0,0.2808,0.0207,1.7269,0.0465,0
97.82,88.05,1,0.2573,0,0.2198,0.0107,2.2966,0.0,0
100.0,97.92,1,0.2055,0,0.2939,0.0031,1.7197,0.0,0
99.34,91.52,1,0.2843,0,0.2748,0.0362,2.0072,0.0046,0
100.0,89.92,1,0.2193,0,0.2829,0.0348,2.0249,0.0236,0
97.1,87.62,1,0.2226,0,0.2581,0.0142,3.6327,0.0,0
97.35,93.0,1,0.2613,0,0.2404,0.0476,2.8088,0.0,0
99.57,96.28,1,0.2078,0,0.2178,0.0325,3.323,0.0,0
98.38,98.14,1,0.2482,0,0.2525,0.0333,1.8923,0.0076,0
100.0,89.79,1,0.2652,0,0.2363,0.0282,2.4887,0.0065,0
98.04,93.66,1,0.2578,0,0.2955,0.0323,3.461,0.0312,0
100.0,90.65,1,0.2334,0,0.247,0.05,2.4874,0.0202,0
98.29,88.79,1,0.2524,0,0.2379,0.0401,2.9974,0.0315,0
100.0,86.25,1,0.2007,0,0.2751,0.0211,1.7304,0.031,0
100.0,89.12,1,0.2258,0,0.2819,0.0097,3.5648,0.0,0
99.68,87.53,1,0.2187,0,0.2266,0.0377,3.3984,0.0,0
97.88,95.5,1,0.2529,0,0.2992,0.044,2.4711,0.0246,0
100.0,94.84,1,0.2895,0,0.2422,0.0261,3.9493,0.0,0
97.95,95.46,1,0.2461,0,0.2544,0.0462,2.5961,0.0,0
98.55,96.11,1,0.2603,0,0.2834,0.0279,3.0237,0.0096,0
100.0,95.58,1,0.2224,0,0.2422,0.0108,2.7804,0.0,0
100.0,86.19,1,0.2223,0,0.227,0.0213,2.1999,0.0323,0
100.0,96.81,1,0.2734,0,0.2399,0.0211,2.6192,0.0481,0
100.0,95.65,1,0.2509,0,0.2464,0.0087,2.7549,0.0081,0
98.91,86.85,1,0.2466,0,0.2405,0.0344,2.4442,0.0291,0
98.78,88.11,1,0.2469,0,0.2458,0.0421,2.2393,0.0,0
97.23,91.0,1,0.2029,0,0.25,0.0104,3.3479,0.0339,0
100.0,87.88,1,0.2139,0,0.2192,0.0384,1.8939,0.0,0
100.0,90.1,1,0.2919,0,0.2382,0.0073,3.2902,0.0483,0
100.0,91.73,1,0.2044,0,0.2037,0.0166,3.7459,0.0,0
98.29,91.43,1,0.2725,0,0.2376,0.037,3.6944,0.0308,0
100.0,91.93,1,0.2788,0,0.2397,0.02,2.4882,0.0,0
100.0,96.61,1,0.2756,0,0.2773,0.0004,2.049,0.0,0
100.0,94.01,1,0.2509,0,0.2585,0.0407,3.6501,0.0,0
97.33,97.72,1,0.2168,0,0.2429,0.0112,2.6218,0.0495,0
50.94,67.77,1,0.2701,0,0.2149,0.0428,2.3398,0.5951,1
100.0,93.63,1,0.2153,0,0.2453,0.0127,3.7501,0.0,0
100.0,94.61,1,0.265,0,0.2603,0.0127,1.787,0.0108,0
99.45,95.41,1,0.2861,0,0.2588,0.0442,1.9601,0.0276,0
100.0,88.98,1,0.215,0,0.2055,0.0175,2.6254,0.0,0
100.0,93.55,1,0.2717,0,0.2601,0.0333,2.6051,0.0,0
99.2,90.06,1,0.2751,0,0.2248,0.0179,1.8425,0.0038,0
100.0,95.63,1,0.2434,0,0.224,0.0271,2.2227,0.0,0
97.17,91.47,1,0.2937,0,0.2498,0.0385,2.4189,0.0,0
100.0,97.1,1,0.2655,0,0.2674,0.0459,3.3183,0.0,0
97.03,94.92,1,0.2737,0,0.2573,0.0326,3.9745,0.0107,0
98.58,91.46,1,0.2902,0,0.2033,0.019,3.8885,0.0,0
97.85,97.28,1,0.2272,0,0.2741,0.0197,3.1719,0.0,0
97.09,97.64,1,0.2112,0,0.2287,0.0078,2.2541,0.0085,0
100.0,90.5,1,0.2251,0,0.2817,0.0283,2.8862,0.0498,0
100.0,85.04,1,0.2537,0,0.2902,0.0421,2.5395,0.0,0
98.21,97.47,1,0.2071,0,0.258,0.0065,1.5291,0.032,0
97.67,95.96,1,0.2599,0,0.2891,0.0131,2.3276,0.0073,0
